sch_id,name,province,department,is_double_first,has_graduate_school,is_self_line,source_url
367867,北京协和医学院,北京,国家卫生健康委员会,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367867.dhtml
367862,北京外国语大学,北京,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367862.dhtml
367882,北京工业大学,北京,北京市,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367882.dhtml
367895,北京林业大学,北京,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367895.dhtml
367896,北京科技大学,北京,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367896.dhtml
367890,北京邮电大学,北京,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367890.dhtml
368137,华东师范大学,上海,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368137.dhtml
368142,华东理工大学,上海,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368142.dhtml
368365,华中农业大学,湖北,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368365.dhtml
368378,华中师范大学,湖北,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368378.dhtml
367935,华北电力大学,北京,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367935.dhtml
367976,华北电力大学(保定),河北,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367976.dhtml
368413,华南农业大学,广东,广东省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368413.dhtml
368422,华南师范大学,广东,广东省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368422.dhtml
368190,南京中医药大学,江苏,江苏省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368190.dhtml
368199,南京信息工程大学,江苏,江苏省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368199.dhtml
368198,南京农业大学,江苏,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368198.dhtml
368196,南京医科大学,江苏,江苏省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368196.dhtml
368202,南京师范大学,江苏,江苏省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368202.dhtml
368201,南京林业大学,江苏,江苏省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368201.dhtml
368182,南京理工大学,江苏,工业与信息化部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368182.dhtml
368181,南京航空航天大学,江苏,工业与信息化部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368181.dhtml
368188,南京邮电大学,江苏,江苏省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368188.dhtml
1865236958,南方科技大学,广东,广东省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-1865236958.dhtml
368259,南昌大学,江西,江西省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368259.dhtml
368238,合肥工业大学,安徽,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368238.dhtml
368091,哈尔滨工程大学,黑龙江,工业与信息化部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368091.dhtml
368486,四川农业大学,四川,四川省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368486.dhtml
368388,国防科技大学,湖南,解放军,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368388.dhtml
367887,外交学院,北京,外交部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367887.dhtml
368030,大连海事大学,辽宁,交通运输部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368030.dhtml
367954,天津中医药大学,天津,天津市,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367954.dhtml
367938,天津医科大学,天津,天津市,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367938.dhtml
367948,天津工业大学,天津,天津市,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367948.dhtml
367994,太原理工大学,山西,山西省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367994.dhtml
368602,宁夏大学,宁夏,宁夏回族自治区,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368602.dhtml
368207,宁波大学,浙江,浙江省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368207.dhtml
368224,安徽大学,安徽,安徽省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368224.dhtml
367897,对外经济贸易大学,北京,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367897.dhtml
367997,山西大学,山西,山西省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367997.dhtml
368421,广州中医药大学,广东,广东省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368421.dhtml
368419,广州医科大学,广东,广东省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368419.dhtml
368436,广西大学,广西,广西壮族自治区,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368436.dhtml
368055,延边大学,吉林,吉林省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368055.dhtml
368488,成都中医药大学,四川,四川省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368488.dhtml
368481,成都理工大学,四川,四川省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368481.dhtml
368613,新疆大学,新疆,新疆维吾尔自治区,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368613.dhtml
368414,暨南大学,广东,国务院侨务办公室,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368414.dhtml
368363,武汉理工大学,湖北,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368363.dhtml
368189,江南大学,江苏,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368189.dhtml
367972,河北工业大学,河北,河北省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367972.dhtml
368325,河南大学,河南,河南省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368325.dhtml
368177,河海大学,江苏,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368177.dhtml
368117,海军军医大学,上海,解放军,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368117.dhtml
368439,海南大学,海南,海南省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368439.dhtml
368396,湖南师范大学,湖南,湖南省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368396.dhtml
368395,湘潭大学,湖南,湖南省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368395.dhtml
368610,石河子大学,新疆,新疆生产建设兵团,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368610.dhtml
368254,福州大学,福建,福建省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368254.dhtml
368546,空军军医大学,陕西,解放军,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368546.dhtml
368179,苏州大学,江苏,江苏省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368179.dhtml
368564,西北农林科技大学,陕西,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368564.dhtml
368552,西北大学,陕西,陕西省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368552.dhtml
368494,西南交通大学,四川,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368494.dhtml
368457,西南大学,重庆,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368457.dhtml
368476,西南石油大学,四川,四川省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368476.dhtml
368491,西南财经大学,四川,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368491.dhtml
368557,西安电子科技大学,陕西,教育部,1,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368557.dhtml
368521,西藏大学,西藏,西藏自治区,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368521.dhtml
368502,贵州大学,贵州,贵州省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368502.dhtml
368032,辽宁大学,辽宁,辽宁省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368032.dhtml
368317,郑州大学,河南,河南省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368317.dhtml
368566,长安大学,陕西,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368566.dhtml
368568,陕西师范大学,陕西,教育部,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368568.dhtml
368600,青海大学,青海,青海省,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368600.dhtml
367860,首都师范大学,北京,北京市,1,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367860.dhtml
2807891911,三亚学院,海南,海南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-2807891911.dhtml
368366,三峡大学,湖北,湖北省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368366.dhtml
3274414024,三明学院,福建,福建省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-3274414024.dhtml
368099,上海化工研究院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368099.dhtml
2807891793,上海商学院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-2807891793.dhtml
219711506,上海国家会计学院,上海,财政部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-219711506.dhtml
368120,上海国际问题研究院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368120.dhtml
368151,上海对外经贸大学,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368151.dhtml
677369,上海工程技术大学,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-677369.dhtml
368138,上海师范大学,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368138.dhtml
368108,上海应用技术大学,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368108.dhtml
368147,上海戏剧学院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368147.dhtml
230242352,上海政法学院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-230242352.dhtml
3274440862,上海杉达学院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-3274440862.dhtml
368104,上海核工程研究设计院,上海,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368104.dhtml
368126,上海海事大学,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368126.dhtml
499721196,上海海关学院,上海,海关总署,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-499721196.dhtml
368131,上海理工大学,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368131.dhtml
368114,上海生物制品研究所,上海,中国医药集团总公司,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368114.dhtml
677380,上海电力大学,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-677380.dhtml
302974869,上海电机学院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-302974869.dhtml
368121,上海社会科学院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368121.dhtml
302969621,上海立信会计金融学院,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-302969621.dhtml
302981368,上海第二工业大学,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-302981368.dhtml
368101,上海航天技术研究院,上海,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368101.dhtml
368112,上海船舶运输科学研究所,上海,交通运输部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368112.dhtml
3274412490,上饶师范学院,江西,江西省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-3274412490.dhtml
368067,东北电力大学,吉林,吉林省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368067.dhtml
368093,东北石油大学,黑龙江,黑龙江省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368093.dhtml
368015,东北财经大学,辽宁,辽宁省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368015.dhtml
368266,东华理工大学,江西,江西省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368266.dhtml
2124439800,东莞理工学院,广东,广东省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-2124439800.dhtml
368122,中共上海市委党校,上海,上海市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368122.dhtml
367928,中共中央党校(国家行政学院),北京,中央党校,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367928.dhtml
367845,中共北京市委党校,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367845.dhtml
368072,中共吉林省委党校(吉林省行政学院),吉林,吉林省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368072.dhtml
368471,中共四川省委党校,四川,四川省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368471.dhtml
368283,中共山东省委党校,山东,山东省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368283.dhtml
368407,中共广东省委党校,广东,广东省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368407.dhtml
368176,中共江苏省委党校,江苏,江苏省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368176.dhtml
368204,中共浙江省委党校,浙江,浙江省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368204.dhtml
368346,中共湖北省委党校,湖北,湖北省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368346.dhtml
368381,中共湖南省委党校,湖南,湖南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368381.dhtml
368026,中共辽宁省委党校,辽宁,辽宁省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368026.dhtml
368444,中共重庆市委党校,重庆,重庆市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368444.dhtml
368543,中共陕西省委党校,陕西,陕西省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368543.dhtml
368076,中共黑龙江省委党校,黑龙江,黑龙江省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368076.dhtml
367908,中冶集团建筑研究总院,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367908.dhtml
367995,中北大学,山西,山西省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367995.dhtml
499721515,中华女子学院,北京,中华全国妇女联合会,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-499721515.dhtml
368391,中南林业科技大学,湖南,湖南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368391.dhtml
368373,中南民族大学,湖北,国家民族事务委员会,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368373.dhtml
368321,中原工学院,河南,河南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368321.dhtml
367792,中国中医科学院,北京,国家中医药管理局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367792.dhtml
367974,中国人民警察大学,河北,公安部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367974.dhtml
3274440427,中国兵器科学研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-3274440427.dhtml
367989,中国兵器科学研究院(中国北方自动控制技术研究所),山西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367989.dhtml
367809,中国兵器科学研究院(中国北方车辆研究所),北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367809.dhtml
368000,中国兵器科学研究院(内蒙古金属材料研究所),内蒙古,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368000.dhtml
368469,中国兵器科学研究院(西南自动化研究所),四川,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368469.dhtml
368531,中国兵器科学研究院(西安应用光学研究所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368531.dhtml
368530,中国兵器科学研究院(西安机电信息研究所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368530.dhtml
368526,中国兵器科学研究院(西安电子工程研究所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368526.dhtml
368537,中国兵器科学研究院(西安近代化学研究所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368537.dhtml
368529,中国兵器科学研究院(陕西应用物理化学研究所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368529.dhtml
368528,中国兵器科学研究院(陕西机械电器研究所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368528.dhtml
368527,中国兵器科学研究院(陕西青华机电研究所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368527.dhtml
367898,中国兽医药品监察所,北京,农业农村部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367898.dhtml
367913,中国农业机械化科学研究院,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367913.dhtml
367905,中国农业科学院,北京,农业农村部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367905.dhtml
368007,中国刑事警察学院,辽宁,公安部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368007.dhtml
367780,中国制浆造纸研究院,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367780.dhtml
499721412,中国劳动关系学院,北京,中华全国总工会,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-499721412.dhtml
368048,中国医科大学,辽宁,辽宁省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368048.dhtml
368115,中国医药工业研究总院,上海,转制科研单位,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368115.dhtml
367850,中国原子能科学研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367850.dhtml
367906,中国地质科学院,北京,自然资源部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367906.dhtml
368580,中国地震局兰州地震研究所,甘肃,中国地震局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368580.dhtml
367841,中国地震局地球物理研究所,北京,中国地震局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367841.dhtml
367842,中国地震局地质研究所,北京,中国地震局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367842.dhtml
368329,中国地震局地震研究所,湖北,中国地震局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368329.dhtml
367843,中国地震局地震预测研究所,北京,中国地震局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367843.dhtml
368085,中国地震局工程力学研究所,黑龙江,中国地震局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368085.dhtml
367903,中国城市规划设计研究院,北京,住房和城乡建设部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367903.dhtml
367848,中国工程物理研究院,北京,中国工程物理研究院,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367848.dhtml
367838,中国建筑材料科学研究总院,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367838.dhtml
367902,中国建筑科学研究院,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367902.dhtml
367904,中国建筑设计研究院,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367904.dhtml
367915,中国戏曲学院,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367915.dhtml
367986,中国日用化学工业研究院,山西,转制科研单位,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367986.dhtml
367899,中国林业科学研究院,北京,国家林业和草原局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367899.dhtml
368464,中国核动力研究设计院,四川,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368464.dhtml
678447,中国民用航空飞行学院,四川,中国民用航空总局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-678447.dhtml
367953,中国民航大学,天津,中国民用航空局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367953.dhtml
367839,中国气象科学研究院,北京,中国气象局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367839.dhtml
367900,中国水利水电科学研究院,北京,水利部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367900.dhtml
367846,中国测绘科学研究院,北京,自然资源部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367846.dhtml
368314,中国烟草总公司郑州烟草研究院,河南,国家烟草专卖局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368314.dhtml
367907,中国环境科学研究院,北京,生态环境部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367907.dhtml
367901,中国电力科学研究院,北京,国家电网公司,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367901.dhtml
683178,中国电子科技集团有限公司研究生院,北京,中国电子科技集团公司,0,1,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-683178.dhtml
679519,中国电影艺术研究中心,北京,中宣部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-679519.dhtml
367796,中国疾病预防控制中心,北京,国家卫生健康委员会,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367796.dhtml
367930,中国社会科学院大学,北京,中国社会科学院,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367930.dhtml
367931,中国科学技术信息研究所,北京,科学技术部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367931.dhtml
367815,中国空间技术研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367815.dhtml
367814,中国航天科工集团第三研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367814.dhtml
367942,中国航天科工集团第三研究院(8358所),天津,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367942.dhtml
367812,中国航天科工集团第二研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367812.dhtml
368525,中国航天科工集团第二研究院(16所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368525.dhtml
367813,中国航天科工集团第二研究院(710所),北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367813.dhtml
368496,中国航天科工集团第十研究院,贵州,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368496.dhtml
368538,中国航天科技集团公司第五研究院(504所),陕西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368538.dhtml
368582,中国航天科技集团公司第五研究院(510所),甘肃,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368582.dhtml
367807,中国航天空气动力技术研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367807.dhtml
367801,中国航空工业规划设计研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367801.dhtml
679452,中国航空研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-679452.dhtml
50084393,中国舰船研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-50084393.dhtml
367790,中国艺术研究院,北京,文化和旅游部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367790.dhtml
368205,中国计量大学,浙江,浙江省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368205.dhtml
367856,中国计量科学研究院,北京,国家市场监督管理总局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367856.dhtml
367933,中国财政科学研究院,北京,财政部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367933.dhtml
367990,中国辐射防护研究院,山西,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367990.dhtml
367811,中国运载火箭技术研究院,北京,工业与信息化部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367811.dhtml
367787,中国铁道科学研究院,北京,中国铁路总公司,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367787.dhtml
367926,中国青年政治学院,北京,中国共产主义青年团中央,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367926.dhtml
367785,中国食品发酵工业研究院,北京,北京市,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367785.dhtml
367779,中国食品药品检定研究院,北京,国家市场监督管理总局,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367779.dhtml
499721040,中央司法警官学院,河北,司法部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-499721040.dhtml
3092428604,中央社会主义学院,北京,中央统战部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-3092428604.dhtml
367816,中日友好临床医学研究所,北京,国家卫生健康委员会,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367816.dhtml
2124775747,临沂大学,山东,山东省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-2124775747.dhtml
2807890957,丽水学院,浙江,浙江省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-2807890957.dhtml
3274440926,乐山师范学院,四川,四川省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-3274440926.dhtml
3274440799,九江学院,江西,江西省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-3274440799.dhtml
368513,云南中医药大学,云南,云南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368513.dhtml
368517,云南农业大学,云南,云南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368517.dhtml
368518,云南师范大学,云南,云南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368518.dhtml
368510,云南民族大学,云南,云南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368510.dhtml
368504,云南艺术学院,云南,云南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368504.dhtml
499721975,云南警官学院,云南,云南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-499721975.dhtml
368511,云南财经大学,云南,云南省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368511.dhtml
368408,五邑大学,广东,广东省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-368408.dhtml
302962123,井冈山大学,江西,江西省,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-302962123.dhtml
367788,交通运输部公路科学研究所,北京,交通运输部,0,0,0,https://yz.chsi.com.cn/sch/schoolInfo--schId-367788.dhtml
